drugbank-id,resource,url
APRD00939,Drugs.com,http://www.drugs.com/cdi/droperidol.html
EXPT02993,RxList,http://www.rxlist.com/cgi/generic/levothy.htm
EXPT02993,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/syn1421.shtml
EXPT02993,Drugs.com,http://www.drugs.com/levothyroxine.html
APRD00074,RxList,http://www.rxlist.com/cgi/generic/meper.htm
APRD00074,Drugs.com,http://www.drugs.com/cdi/meperidine.html
APRD00384,RxList,http://www.rxlist.com/cgi/generic/lorat.htm
APRD00384,Drugs.com,http://www.drugs.com/cdi/loratadine.html
APRD00020,RxList,http://www.rxlist.com/cgi/generic3/prazosin.htm
APRD00020,Drugs.com,http://www.drugs.com/cdi/prazosin.html
DB08002,RxList,http://www.rxlist.com/cgi/generic/imip.htm
DB08002,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/tof1448.shtml
DB08002,Drugs.com,http://www.drugs.com/cdi/imipramine.html
APRD00778,RxList,http://www.rxlist.com/cgi/generic3/acitretin.htm
APRD00778,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/sor1698.shtml
APRD00778,Drugs.com,http://www.drugs.com/cdi/acitretin.html
APRD01290,RxList,http://www.rxlist.com/cgi/generic2/verteporfin.htm
APRD01290,Drugs.com,http://www.drugs.com/cdi/verteporfin.html
APRD01128,RxList,http://www.rxlist.com/cgi/generic/nabume.htm
APRD01128,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/rel1370.shtml
APRD01128,Drugs.com,http://www.drugs.com/cdi/nabumetone.html
APRD00575,RxList,http://www.rxlist.com/cgi/generic2/sotradecol.htm
APRD00575,Drugs.com,http://www.drugs.com/cdi/sodium-tetradecyl-sulfate.html
APRD01060,RxList,http://www.rxlist.com/cgi/generic/ketor.htm
APRD01060,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/acu1644.shtml
APRD01060,Drugs.com,http://www.drugs.com/cdi/ketorolac-drops.html
APRD00947,RxList,http://www.rxlist.com/cgi/generic2/enoxacin.htm
APRD00947,Drugs.com,http://www.drugs.com/mtm/enoxacin.html
APRD00563,RxList,http://www.rxlist.com/cgi/generic3/quinine.htm
APRD00563,Drugs.com,http://www.drugs.com/cdi/quinine.html
APRD00571,RxList,http://www.rxlist.com/cgi/generic2/drona.htm
APRD00434,RxList,http://www.rxlist.com/cgi/generic3/monteluk.htm
APRD00434,Drugs.com,http://www.drugs.com/cdi/montelukast.html
APRD00530,RxList,http://www.rxlist.com/cgi/generic/fluoxetine.htm
APRD00530,Drugs.com,http://www.drugs.com/fluoxetine.html
APRD00058,RxList,http://www.rxlist.com/cgi/generic3/methohexital.htm
APRD00058,Drugs.com,http://www.drugs.com/cdi/methohexital.html
APRD00682,RxList,http://www.rxlist.com/cgi/generic/chlordia.htm
APRD00682,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/lib1225.shtml
APRD00682,Drugs.com,http://www.drugs.com/cdi/chlordiazepoxide.html
APRD00060,RxList,http://www.rxlist.com/cgi/generic/cymbalta.htm
APRD00060,Drugs.com,http://www.drugs.com/cdi/duloxetine-delayed-release-capsules.html
APRD00482,RxList,http://www.rxlist.com/cgi/generic3/chlorpromazine.htm
APRD00482,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/chl1441.shtml
APRD00482,Drugs.com,http://www.drugs.com/cdi/chlorpromazine.html
APRD01219,RxList,http://www.rxlist.com/cgi/generic/rimantadine.htm
APRD01219,Drugs.com,http://www.drugs.com/cdi/rimantadine.html
APRD00550,RxList,http://www.rxlist.com/cgi/generic3/amikacin.htm
APRD00550,Drugs.com,http://www.drugs.com/cdi/amikacin.html
APRD01303,RxList,http://www.rxlist.com/revlimid-drug.htm
APRD01303,Drugs.com,http://www.drugs.com/cdi/lenalidomide.html
APRD00400,RxList,http://www.rxlist.com/cgi/generic/raloxif.htm
APRD00400,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/evi1169.shtml
APRD00400,Drugs.com,http://www.drugs.com/cdi/raloxifene.html
APRD00373,RxList,http://www.rxlist.com/cgi/generic/coxib.htm
APRD00373,Drugs.com,http://www.drugs.com/celecoxib.html
APRD00034,RxList,http://www.rxlist.com/cgi/generic3/alphagan-p.htm
APRD00034,Drugs.com,http://www.drugs.com/cdi/brimonidine.html
APRD00916,RxList,http://www.rxlist.com/cgi/generic2/diclox.htm
APRD00916,Drugs.com,http://www.drugs.com/cdi/dicloxacillin.html
APRD01127,Drugs.com,http://www.drugs.com/cdi/nabilone.html
APRD00652,RxList,http://www.rxlist.com/cgi/generic/altretamine.htm
APRD00652,Drugs.com,http://www.drugs.com/cdi/altretamine.html
APRD01230,RxList,http://www.rxlist.com/cgi/generic/betapaceaf.htm
APRD01230,Drugs.com,http://www.drugs.com/cdi/sotalol.html
APRD00222,RxList,http://www.rxlist.com/cgi/generic/buspir.htm
APRD00222,Drugs.com,http://www.drugs.com/buspirone.html
APRD01117,RxList,http://www.rxlist.com/cgi/generic2/miglitol.htm
APRD01117,Drugs.com,http://www.drugs.com/cdi/miglitol.html
APRD00526,RxList,http://www.rxlist.com/cgi/generic/fosinop.htm
APRD00526,PDRhealth,http://www.pdrhealth.com/drugs/rx/rx-mono.aspx?contentFileName=Mon1274.html&contentName=Monopril&contentId=
APRD00526,Drugs.com,http://www.drugs.com/cdi/fosinopril.html
APRD00854,RxList,http://www.rxlist.com/cgi/generic/cefotax.htm
APRD00854,Drugs.com,http://www.drugs.com/cdi/cefotaxime.html
APRD00416,RxList,http://www.rxlist.com/cgi/generic3/entac.htm
APRD00416,Drugs.com,http://www.drugs.com/cdi/entacapone.html
APRD00449,RxList,http://www.rxlist.com/cgi/generic3/zidovud.htm
APRD00449,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ret1375.shtml
APRD00449,Drugs.com,http://www.drugs.com/cdi/zidovudine.html
APRD00903,RxList,http://www.rxlist.com/cgi/generic3/enablex.htm
APRD00903,Drugs.com,http://www.drugs.com/cdi/darifenacin-extended-release-tablets.html
APRD00387,RxList,http://www.rxlist.com/cgi/generic/oxyco.htm
APRD00387,Drugs.com,http://www.drugs.com/oxycodone.html
APRD00984,RxList,http://www.rxlist.com/cgi/generic2/flutam.htm
APRD00984,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/eul1168.shtml
APRD00984,Drugs.com,http://www.drugs.com/cdi/flutamide.html
APRD01268,RxList,http://www.rxlist.com/cgi/generic2/tolmetin.htm
APRD01268,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/tol1449.shtml
APRD01268,Drugs.com,http://www.drugs.com/cdi/tolmetin.html
APRD00568,RxList,http://www.rxlist.com/cgi/generic/cimet.htm
APRD00568,Drugs.com,http://www.drugs.com/cdi/cimetidine.html
APRD00538,RxList,http://www.rxlist.com/cgi/generic/haloper.htm
APRD00538,Drugs.com,http://www.drugs.com/cdi/haloperidol.html
APRD00312,RxList,http://www.rxlist.com/cgi/generic2/ritonavirsol.htm
APRD00312,Drugs.com,http://www.drugs.com/cdi/ritonavir.html
APRD00558,RxList,http://www.rxlist.com/cgi/generic/alinia.htm
APRD00558,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ali1659.shtml
APRD00558,Drugs.com,http://www.drugs.com/cdi/nitazoxanide.html
EXPT03217,RxList,http://www.rxlist.com/cgi/generic2/vancomycin.htm
EXPT03217,Drugs.com,http://www.drugs.com/vancomycin.html
DB04134,RxList,http://www.rxlist.com/cgi/generic/amicarpre.htm
DB04134,Drugs.com,http://www.drugs.com/cdi/aminocaproic-acid.html
APRD00655,Drugs.com,http://www.drugs.com/dextromethorphan.html
APRD00359,RxList,http://www.rxlist.com/cgi/generic3/cisplatin.htm
APRD00359,Drugs.com,http://www.drugs.com/cdi/cisplatin.html
APRD00819,Drugs.com,http://www.drugs.com/mtm/bentoquatam-topical.html
APRD00782,RxList,http://www.rxlist.com/cgi/generic/albendazole.htm
APRD00782,Drugs.com,http://www.drugs.com/cdi/albendazole.html
APRD01269,RxList,http://www.rxlist.com/cgi/generic3/mavik.htm
APRD01269,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/tar1425.shtml
APRD01269,Drugs.com,http://www.drugs.com/cdi/trandolapril.html
APRD00199,RxList,http://www.rxlist.com/cgi/generic/caspofungin.htm
APRD00199,Drugs.com,http://www.drugs.com/cdi/caspofungin.html
APRD00195,RxList,http://www.rxlist.com/cgi/generic2/carteol.htm
APRD00195,Drugs.com,http://www.drugs.com/cdi/carteolol-drops.html
APRD00017,RxList,http://www.rxlist.com/cgi/generic2/alitre.htm
APRD00017,Drugs.com,http://www.drugs.com/cdi/alitretinoin.html
APRD01109,RxList,http://www.rxlist.com/cgi/generic2/metolazone.htm
APRD01109,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/zar1495.shtml
APRD01109,Drugs.com,http://www.drugs.com/cdi/metolazone.html
APRD01607,Drugs.com,http://www.drugs.com/cdi/tolnaftate-cream.html
APRD00186,RxList,http://www.rxlist.com/cgi/generic/eloxatin.htm
APRD00186,Drugs.com,http://www.drugs.com/cdi/oxaliplatin.html
APRD00915,Drugs.com,http://www.drugs.com/cdi/dibucaine-ointment.html
APRD00669,RxList,http://www.rxlist.com/cgi/generic2/foscarnet.htm
APRD00669,Drugs.com,http://www.drugs.com/cdi/foscarnet.html
APRD00951,RxList,http://www.rxlist.com/cgi/generic4/tarceva.htm
APRD00951,Drugs.com,http://www.drugs.com/cdi/erlotinib.html
APRD00408,RxList,http://www.rxlist.com/cgi/generic3/cyclophosphamide.htm
APRD00408,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cyt1112.shtml
APRD00408,Drugs.com,http://www.drugs.com/cdi/cyclophosphamide.html
APRD00512,Drugs.com,http://www.drugs.com/mtm/mephenytoin.html
APRD00151,RxList,http://www.rxlist.com/cgi/generic/rofecox.htm
APRD00151,Drugs.com,http://www.drugs.com/mtm/rofecoxib.html
APRD00644,RxList,http://www.rxlist.com/cgi/generic2/cefdin.htm
APRD00644,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/omn1519.shtml
APRD00644,Drugs.com,http://www.drugs.com/cdi/cefdinir.html
EXPT01546,Drugs.com,http://www.drugs.com/mtm/guanidine.html
EXPT00999,RxList,http://www.rxlist.com/cgi/generic/cipro.htm
EXPT00999,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cip1082.shtml
EXPT00999,Drugs.com,http://www.drugs.com/cdi/ciprofloxacin-drops.html
APRD00391,RxList,http://www.rxlist.com/cgi/generic2/toremifene.htm
APRD00391,Drugs.com,http://www.drugs.com/cdi/toremifene.html
APRD00602,RxList,http://www.rxlist.com/cgi/generic/nortrip.htm
APRD00602,Drugs.com,http://www.drugs.com/nortriptyline.html
APRD00495,RxList,http://www.rxlist.com/cgi/generic3/vincristine.htm
APRD00495,Drugs.com,http://www.drugs.com/cdi/vincristine.html
APRD00063,RxList,http://www.rxlist.com/cgi/generic/benaz.htm
APRD00063,PDRhealth,http://www.pdrhealth.com/drugs/rx/rx-mono.aspx?contentFileName=lot1238.html&contentName=Lotensin&contentId=458
APRD00063,Drugs.com,http://www.drugs.com/cdi/benazepril.html
APRD00142,RxList,http://www.rxlist.com/cgi/generic/amoxapine.htm
APRD00142,Drugs.com,http://www.drugs.com/cdi/amoxapine.html
EXPT03204,RxList,http://www.rxlist.com/cgi/generic3/carac.htm
EXPT03204,Drugs.com,http://www.drugs.com/cdi/fluorouracil.html
APRD00380,RxList,http://www.rxlist.com/cgi/generic2/pyridostigmine.htm
APRD00380,Drugs.com,http://www.drugs.com/cdi/pyridostigmine.html
APRD00910,RxList,http://www.rxlist.com/cgi/generic3/desoximeta.htm
APRD00910,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/top1452.shtml
APRD00910,Drugs.com,http://www.drugs.com/cdi/desoximetasone-cream.html
EXPT00598,RxList,http://www.rxlist.com/cgi/generic3/azelex.htm
EXPT00598,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/aze1043.shtml
EXPT00598,Drugs.com,http://www.drugs.com/cdi/azelaic-acid-cream.html
APRD00377,RxList,http://www.rxlist.com/cgi/generic/zafirlukast.htm
APRD00377,Drugs.com,http://www.drugs.com/cdi/zafirlukast.html
APRD00297,Drugs.com,http://www.drugs.com/cdi/propylthiouracil.html
EXPT01688,Drugs.com,http://www.drugs.com/cdi/acetohydroxamic-acid.html
APRD00202,Drugs.com,http://www.drugs.com/cdi/pentostatin.html
APRD00157,RxList,http://www.rxlist.com/cgi/generic2/methox.htm
APRD00157,Drugs.com,http://www.drugs.com/cdi/methoxsalen-hard-gelatin-capsules.html
APRD01187,RxList,http://www.rxlist.com/cgi/generic/piroxicam.htm
APRD01187,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/fel1173.shtml
APRD01187,Drugs.com,http://www.drugs.com/cdi/piroxicam.html
APRD00570,RxList,http://www.rxlist.com/cgi/generic/lamotrigine.htm
APRD00570,Drugs.com,http://www.drugs.com/cdi/lamotrigine.html
APRD01177,RxList,http://www.rxlist.com/cgi/generic3/definity.htm
APRD01177,Drugs.com,http://www.drugs.com/cdi/perflutren-lipid-microspheres.html
APRD00688,RxList,http://www.rxlist.com/cgi/generic/hydrox.htm
APRD00688,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ata1035.shtml
APRD00688,Drugs.com,http://www.drugs.com/hydroxyzine.html
APRD00378,RxList,http://www.rxlist.com/cgi/generic2/zanam.htm
APRD00378,Drugs.com,http://www.drugs.com/cdi/zanamivir.html
APRD00829,RxList,http://www.rxlist.com/cgi/generic3/tracleer.htm
APRD00829,Drugs.com,http://www.drugs.com/cdi/bosentan.html
APRD01307,RxList,http://www.rxlist.com/cgi/generic4/tygacil.htm
APRD01307,Drugs.com,http://www.drugs.com/cdi/tigecycline.html
APRD00935,RxList,http://www.rxlist.com/cgi/generic2/doxapram.htm
APRD00935,Drugs.com,http://www.drugs.com/cdi/doxapram.html
APRD00353,RxList,http://www.rxlist.com/cgi/generic/mtx.htm
APRD00353,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/met1257.shtml
APRD00353,Drugs.com,http://www.drugs.com/methotrexate.html
APRD00337,RxList,http://www.rxlist.com/cgi/generic/carbam.htm
APRD00337,Drugs.com,http://www.drugs.com/carbamazepine.html
APRD00874,RxList,http://www.rxlist.com/cgi/generic2/nimbex.htm
APRD00874,Drugs.com,http://www.drugs.com/cdi/cisatracurium.html
APRD01236,RxList,http://www.rxlist.com/chemet-drug.htm
APRD01236,Drugs.com,http://www.drugs.com/cdi/succimer.html
APRD00250,RxList,http://www.rxlist.com/cgi/generic/cephalex.htm
APRD00250,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/kef1213.shtml
APRD00250,Drugs.com,http://www.drugs.com/cephalexin.html
DB11728,RxList,http://www.rxlist.com/cgi/generic3/arixtra.htm
DB11728,Drugs.com,http://www.drugs.com/cdi/fondaparinux.html
APRD00708,RxList,http://www.rxlist.com/cgi/generic3/vinblastine.htm
APRD00708,Drugs.com,http://www.drugs.com/cdi/vinblastine.html
APRD00194,RxList,http://www.rxlist.com/cgi/generic/propran.htm
APRD00194,Drugs.com,http://www.drugs.com/propranolol.html
EXPT02427,RxList,http://www.rxlist.com/cgi/generic3/atropen.htm
EXPT02427,Drugs.com,http://www.drugs.com/cdi/atropine-drops.html
APRD00970,RxList,http://www.rxlist.com/cgi/generic2/fenoprofen.htm
APRD00970,Drugs.com,http://www.drugs.com/cdi/fenoprofen.html
APRD00319,RxList,http://www.rxlist.com/cgi/generic/fenflur.htm
DB07566,RxList,http://www.rxlist.com/cgi/generic/clonidin.htm
DB07566,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cat1072.shtml
DB07566,Drugs.com,http://www.drugs.com/clonidine.html
APRD00697,RxList,http://www.rxlist.com/cgi/generic3/valacyclovir.htm
APRD00697,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/val1474.shtml
APRD00697,Drugs.com,http://www.drugs.com/valacyclovir.html
APRD00846,RxList,http://www.rxlist.com/cgi/generic3/geocillin.htm
APRD00846,Drugs.com,http://www.drugs.com/cdi/carbenicillin-indanyl.html
APRD01085,Drugs.com,http://www.drugs.com/mtm/mazindol.html
DB07576,RxList,http://www.rxlist.com/cgi/generic/bextra.htm
DB07576,Drugs.com,http://www.drugs.com/mtm/valdecoxib.html
APRD01063,RxList,http://www.rxlist.com/cgi/generic2/lactulose.htm
APRD01063,PDRhealth,http://www.pdrhealth.com/drug_info/nmdrugprofiles/nutsupdrugs/lac_0300.shtml
APRD01063,Drugs.com,http://www.drugs.com/cdi/lactulose-crystals.html
APRD00543,RxList,http://www.rxlist.com/cgi/generic/vfend.htm
APRD00543,Drugs.com,http://www.drugs.com/cdi/voriconazole.html
APRD01070,RxList,http://www.rxlist.com/cgi/generic3/carnitor.htm
APRD00510,RxList,http://www.rxlist.com/cgi/generic/enalap.htm
APRD00510,PDRhealth,http://www.pdrhealth.com/drugs/rx/rx-mono.aspx?contentFileName=Vas1477.html&contentName=Vasotec&contentId=6
APRD00510,Drugs.com,http://www.drugs.com/enalapril.html
APRD00706,RxList,http://www.rxlist.com/cgi/generic/nizat.htm
APRD00706,Drugs.com,http://www.drugs.com/cdi/nizatidine.html
APRD00527,RxList,http://www.rxlist.com/cgi/generic/diclofen.htm
APRD00527,Drugs.com,http://www.drugs.com/cdi/diclofenac-drops.html
APRD00065,RxList,http://www.rxlist.com/cgi/generic2/cutivate.htm
APRD00065,Drugs.com,http://www.drugs.com/cdi/fluticasone-furoate-spray.html
APRD00474,RxList,http://www.rxlist.com/cgi/generic/doxazo.htm
APRD00474,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/car1069.shtml
APRD00474,Drugs.com,http://www.drugs.com/doxazosin.html
APRD00977,RxList,http://www.rxlist.com/cgi/generic4/retisert.htm
APRD00977,Drugs.com,http://www.drugs.com/cdi/fluocinolone-acetonide-implant.html
DB11514,Drugs.com,http://www.drugs.com/cons/piperazine.html
APRD00318,RxList,http://www.rxlist.com/cgi/generic/ethosuximide.htm
APRD00318,Drugs.com,http://www.drugs.com/cdi/ethosuximide.html
EXPT00514,RxList,http://www.rxlist.com/cgi/generic2/amilor.htm
EXPT00514,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/mod1272.shtml
EXPT00514,Drugs.com,http://www.drugs.com/cdi/amiloride.html
APRD00019,RxList,http://www.rxlist.com/cgi/generic2/oxytetracycline.htm
APRD01010,RxList,http://www.rxlist.com/cgi/generic3/halobetasol.htm
APRD01010,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ult1649.shtml
APRD01010,Drugs.com,http://www.drugs.com/cdi/halobetasol-cream.html
APRD01062,RxList,http://www.rxlist.com/cgi/generic2/labet.htm
APRD01062,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/nor1301.shtml
APRD01062,Drugs.com,http://www.drugs.com/cdi/labetalol.html
APRD00660,RxList,http://www.rxlist.com/cgi/generic3/thiopental.htm
APRD00660,Drugs.com,http://www.drugs.com/cdi/thiopental.html
APRD01121,Drugs.com,http://www.drugs.com/mtm/monobenzone-topical.html
DB08769,RxList,http://www.rxlist.com/cgi/generic3/linezolid.htm
DB08769,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/zyv1556.shtml
DB08769,Drugs.com,http://www.drugs.com/cdi/linezolid.html
APRD01058,RxList,http://www.rxlist.com/cgi/generic3/ivermectin.htm
APRD01058,Drugs.com,http://www.drugs.com/cdi/ivermectin.html
APRD00627,RxList,http://www.rxlist.com/cgi/generic/medrox.htm
APRD00627,Drugs.com,http://www.drugs.com/medroxyprogesterone.html
APRD00454,RxList,http://www.rxlist.com/cgi/generic/cisap.htm
APRD00454,Drugs.com,http://www.drugs.com/mtm/cisapride.html
APRD01243,RxList,http://www.rxlist.com/cgi/generic3/sulindac.htm
APRD01243,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cli1087.shtml
APRD01243,Drugs.com,http://www.drugs.com/cdi/sulindac.html
DB08269,RxList,http://www.rxlist.com/cgi/generic3/nafcillin.htm
DB08269,Drugs.com,http://www.drugs.com/cdi/nafcillin.html
APRD00468,RxList,http://www.rxlist.com/cgi/generic2/hquine2.htm
APRD00468,Drugs.com,http://www.drugs.com/cdi/chloroquine.html
APRD00961,RxList,http://www.rxlist.com/cgi/generic2/ethionamide.htm
APRD00961,Drugs.com,http://www.drugs.com/cdi/ethionamide.html
APRD00555,RxList,http://www.rxlist.com/cgi/generic2/metar.htm
APRD00835,RxList,http://www.rxlist.com/cgi/generic2/butor.htm
APRD00835,Drugs.com,http://www.drugs.com/cdi/butorphanol-solution.html
APRD00257,RxList,http://www.rxlist.com/cgi/generic3/bisoprolol.htm
APRD00257,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/zeb1667.shtml
APRD00257,Drugs.com,http://www.drugs.com/bisoprolol.html
APRD00988,RxList,http://www.rxlist.com/cgi/generic2/furazol.htm
APRD00988,Drugs.com,http://www.drugs.com/cons/furazolidone.html
APRD00094,RxList,http://www.rxlist.com/cgi/generic2/rifabutin.htm
APRD00094,Drugs.com,http://www.drugs.com/cdi/rifabutin.html
APRD00236,Drugs.com,http://www.drugs.com/mtm/paramethadione.html
APRD00272,RxList,http://www.rxlist.com/cgi/generic3/demeclocycline.htm
APRD00272,Drugs.com,http://www.drugs.com/cdi/demeclocycline.html
DB03261,RxList,http://www.rxlist.com/cgi/generic3/gleevec.htm
DB03261,Drugs.com,http://www.drugs.com/cdi/imatinib.html
APRD00422,RxList,http://www.rxlist.com/cgi/generic/triamaer.htm
APRD00422,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/azm1044.shtml
APRD00422,Drugs.com,http://www.drugs.com/cdi/triamcinolone-spray.html
APRD01151,RxList,http://www.rxlist.com/cgi/generic2/oxandrolone.htm
APRD01151,Drugs.com,http://www.drugs.com/cdi/oxandrolone.html
APRD00088,RxList,http://www.rxlist.com/cgi/generic/nicardipine.htm
APRD00088,Drugs.com,http://www.drugs.com/cdi/nicardipine.html
APRD00633,RxList,http://www.rxlist.com/cgi/generic3/fluphen.htm
APRD00633,Drugs.com,http://www.drugs.com/cdi/fluphenazine.html
DB05275,RxList,http://www.rxlist.com/cgi/generic2/androgel.htm
DB05275,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/tes1438.shtml
DB07709,RxList,http://www.rxlist.com/cgi/generic/efaviren.htm
DB07709,Drugs.com,http://www.drugs.com/cdi/efavirenz.html
APRD00816,RxList,http://www.rxlist.com/cgi/generic3/bacit.htm
APRD00816,Drugs.com,http://www.drugs.com/cdi/bacitracin-ointment.html
APRD00536,RxList,http://www.rxlist.com/cgi/generic3/niacor.htm
APRD00536,Drugs.com,http://www.drugs.com/niacin.html
APRD00881,RxList,http://www.rxlist.com/cgi/generic2/clorazepate.htm
APRD00881,Drugs.com,http://www.drugs.com/cdi/clorazepate.html
APRD00487,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/gua1612.shtml
APRD00487,Drugs.com,http://www.drugs.com/cdi/guanabenz.html
APRD00561,RxList,http://www.rxlist.com/cgi/generic/alendron.htm
APRD00561,Drugs.com,http://www.drugs.com/cdi/alendronate.html
DB06189,RxList,http://www.rxlist.com/cgi/generic3/clofarabine.htm
DB06189,Drugs.com,http://www.drugs.com/cdi/clofarabine.html
APRD00933,Drugs.com,http://www.drugs.com/cdi/docosanol.html
APRD00578,RxList,http://www.rxlist.com/cgi/generic/precedex.htm
APRD00452,RxList,http://www.rxlist.com/cgi/generic3/plexion.htm
APRD00452,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ava1674.shtml
APRD00452,Drugs.com,http://www.drugs.com/cdi/sulfacetamide-drops.html
APRD00340,RxList,http://www.rxlist.com/cgi/generic/pred.htm
APRD00340,Drugs.com,http://www.drugs.com/prednisone.html
APRD00879,RxList,http://www.rxlist.com/cgi/generic2/clofibrate.htm
APRD00879,Drugs.com,http://www.drugs.com/mtm/clofibrate.html
APRD00585,RxList,http://www.rxlist.com/cgi/generic/astem.htm
APRD00585,Drugs.com,http://www.drugs.com/mtm/astemizole.html
APRD01034,PDRhealth,http://www.pdrhealth.com/drug_info/nmdrugprofiles/nutsupdrugs/inu_0299.shtml
APRD01034,Drugs.com,http://www.drugs.com/cons/inulin-intravenous.html
APRD00834,RxList,http://www.rxlist.com/cgi/generic2/butoconazole.htm
APRD00834,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/myc1567.shtml
APRD00834,Drugs.com,http://www.drugs.com/cdi/butoconazole-cream.html
DB06639,RxList,http://www.rxlist.com/cgi/generic3/adenos.htm
DB06639,Drugs.com,http://www.drugs.com/cdi/adenosine.html
APRD00104,RxList,http://www.rxlist.com/cgi/generic/simva.htm
APRD00104,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/zoc1500.shtml
APRD00104,Drugs.com,http://www.drugs.com/simvastatin.html
EXPT02075,RxList,http://www.rxlist.com/cgi/generic3/alimta.htm
EXPT02075,Drugs.com,http://www.drugs.com/cdi/pemetrexed.html
APRD01086,RxList,http://www.rxlist.com/cgi/generic3/mebend.htm
APRD01086,Drugs.com,http://www.drugs.com/cdi/mebendazole.html
APRD01001,RxList,http://www.rxlist.com/cgi/generic2/gonadorelin.htm
APRD01001,Drugs.com,http://www.drugs.com/cdi/gonadorelin.html
APRD00940,Drugs.com,http://www.drugs.com/cdi/dyclonine-lozenges.html
APRD01146,RxList,http://www.rxlist.com/cgi/generic2/nystat.htm
APRD01146,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/myc1279.shtml
APRD01146,Drugs.com,http://www.drugs.com/cdi/nystatin.html
APRD00548,RxList,http://www.rxlist.com/cgi/generic/propox.htm
APRD00548,Drugs.com,http://www.drugs.com/propoxyphene.html
APRD00494,RxList,http://www.rxlist.com/cgi/generic2/mitotane.htm
APRD00494,Drugs.com,http://www.drugs.com/cdi/mitotane.html
APRD00440,RxList,http://www.rxlist.com/cgi/generic/stavudin.htm
APRD00440,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/zer1496.shtml
APRD00440,Drugs.com,http://www.drugs.com/cdi/stavudine.html
APRD00698,RxList,http://www.rxlist.com/cgi/generic/leucovorin.htm
APRD00698,Drugs.com,http://www.drugs.com/cdi/leucovorin.html
APRD00769,RxList,http://www.rxlist.com/cgi/generic2/dyphylline.htm
APRD00769,Drugs.com,http://www.drugs.com/cdi/dyphylline.html
APRD01173,RxList,http://www.rxlist.com/cgi/generic/pentazocine.htm
APRD01173,Drugs.com,http://www.drugs.com/cdi/pentazocine.html
APRD01080,RxList,http://www.rxlist.com/cgi/generic3/mgso4.htm
APRD01080,Drugs.com,http://www.drugs.com/cdi/magnesium-sulfate.html
APRD01065,RxList,http://www.rxlist.com/cgi/generic/latanoprost.htm
APRD01065,PDRhealth,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/xal1490.shtml
APRD01065,Drugs.com,http://www.drugs.com/cdi/latanoprost-drops.html
