drugbank-id,title,url
DB09084,Benzydamine - Tantum Verde,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=6&ved=0ahUKEwiF3q-XvdPaAhVCWq0KHUz4BQYQFghdMAU&url=http%3A%2F%2Fwww.tantum-verde.de%2Fpflichtangaben.html%3Ffile%3Dfiles%2Fpflichtangaben_upload%2FTANTUM_VERDE_Benzydamin.pdf&usg=AOvVaw2r3MBiTXb2XWY8xYv3SfGs
DB09087,What is alum?,https://www.thoughtco.com/what-is-alum-608508
DB09088,The Wood Library-Museum: Stovaine Profile,https://www.woodlibrarymuseum.org/museum/item/504/stovaine
DB09089,AA Pharma Inc.: TRIMEBUTINE product monograph,http://www.aapharma.ca/downloads/en/PIL/Trimebutine_PM.pdf
DB09090,BGP Pharma ULC: DICETEL (Pinaverium Bromide) product monograph,http://www.mylan.ca/-/media/mylanca/documents/english/product%20pdf/pdfs%20dec%202015/dicetel-pm-2016.01.08.pdf
DB09091,Clinical experience with tixocortol pivalate,http://downloads.hindawi.com/journals/cjgh/1988/819089.pdf
DB09092,Xanthinol,https://www.google.ca/url?sa=t&rct=j&q=&esrc=s&source=web&cd=7&cad=rja&uact=8&ved=0ahUKEwjIrefY-4TYAhWjyoMKHQmXAwoQFghIMAY&url=http%3A%2F%2Fwww.drugfuture.com%2Fmt%2Fxantinol-nicotinate.pdf&usg=AOvVaw2hzzAzSkuCgM5yKwbKzqnC
DB09094,product info,http://www.inchem.org/documents/pims/pharm/pim427.htm
DB09095,Medicine.ie,http://www.medicines.ie/medicine/1993/SPC
DB09097,NORPROLAC® (quinagolide) Product information,http://www.medicines.org.au/files/fppnorpt.pdf
DB09098,Wikipedia: Growth Hormone Therapy,https://en.wikipedia.org/wiki/Growth_hormone_therapy
DB09100,article,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4267409/
DB09102,American Liver Foundation: Advances in Medications to Treat Hepatitis C,http://hepc.liverfoundation.org/treatment/the-basics-about-hepatitis-c-treatment/advances-in-medications/
DB09103,Stemgen monograph,http://www.medicines.org.au/files/anpstemi.pdf
DB09104,Drugs.com,https://www.drugs.com/mtm/milk-of-magnesia.html
DB09106,Article,https://www.ncbi.nlm.nih.gov/pubmed/23881659
DB06279,Daily Med Micera Monograph,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c6b7448-152f-435f-a672-7404b1bfe7eb
DB09108,Nuwiq Product Monograph,http://www.octapharma.ca/fileadmin/user_upload/octapharma.ca/Product_Monographs/NUWIQ-PM.pdf
DB09109,Australian report,https://www.tga.gov.au/sites/default/files/auspar-turoctocog-140507.pdf
DB09110,DynaMed,http://www.dynamed.com/home/
DB09114,Rob Holland,http://www.robholland.com/Nursing/Drug_Guide/data/monographframes/C111.html
DB09116,Encyclopedia,http://www.encyclopedia.com/education/encyclopedias-almanacs-transcripts-and-maps/calcium-carbimide
DB09118,European Medicines Agency (EMA): DIACOMIT Summary of Product Characteristics,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000664/WC500036518.pdf
DB09120,Sanofi Canada: ZUACTA (zucapsaicin cream) product monograph,http://products.sanofi.ca/en/zuacta.pdf
DB09121,Arthritis Society: Rheumatoid Arthritis,https://www.arthritis.ca/about-arthritis/arthritis-types-(a-z)/types/rheumatoid-arthritis
DB09123,Bayer Inc: VISANNE (2mg dienogest tablets) Product Information,http://www.bayerresources.com.au/resources/uploads/pi/file10142.pdf
DB09124,Health Canada,https://health-products.canada.ca/dpd-bdpp/info.do?lang=en&code=759
DB09125,safety data sheet,http://www.adm.com/en-US/worldwide/australia/Documents/Potassium%20Citrate%20AU.pdf
DB09129,Wikipedia,https://en.wikipedia.org/wiki/Chromium(III)_chloride
DB09130,Product Monograph: Copper IUD,http://omr.bayer.ca/omr/online/nova-tpi-en-17feb2015.pdf
DB09131,inChem,http://www.inchem.org/documents/ukpids/ukpids/ukpid53.htm
DB09136,Drugs.com,https://www.drugs.com/pro/isosulfan-blue-injection.html
DB09139,Tc-99m compounds,http://eknygos.lsmuni.lt/springer/439/173-337.pdf
DB09140,Linde SDS,http://www.linde-gas.com/internet.global.lindegas.global/en/images/Compressed%20oxygen17_24367.pdf?v=1.0
DB09141,product info,http://www.rxlist.com/protamine-drug/indications-dosage.htm
DB06790,article,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1805051/
DB09147,Sunactive,https://taiyogmbh.com/en/sunactive-en/
DB09152,Product info,http://www.webmd.com/skin-problems-and-treatments/cryotherapy-for-warts
DB09153,Pubchem,https://pubchem.ncbi.nlm.nih.gov/compound/sodium_chloride
DB09159,SMPDB: Citric Acid Cycle,http://smpdb.ca/view/SMP00057
DB09157,product info,https://www.cdc.gov/niosh/idlh/124389.html
DB09158,FDA label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2014/022278s003lbl.pdf
DB09505,Monograph,http://www.nuclearcardiologyseminars.net/articles/Tetrofosmin.pdf
DB09164,Dailymed Hepatolite product information (FDA Label),https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=32c493f8-c4fa-4564-911b-ca2e1146c754
DB09166,World Health Organization: Etizolam (INN) Pre-Review Report ,https://erowid.org/pharms/etizolam/etizolam_article1_who_2016.pdf
DB09167,Alphapharm: DOTHEP (Dothiepin hydrochloride) Product information,http://www.medicines.org.au/files/afpdothe.pdf
DB09183,"American Association for the Study of Liver Diseases; Infectious Diseases Society of America. HCV guidance. http://hcvguidelines.org. Accessed June 12, 2017.",http://hcvguidelines.org/full-report-view
DB09194,Not in Pubmed,https://www.researchgate.net/publication/230039847_Nefazodone_A_Review_of_Its_Neurochemical_Mechanisms_Pharmacokinetics_and_Therapeutic_Use_in_Major_Depressive_Disorder
DB09195,Molecules 2016,https://www.google.ca/url?sa=t&rct=j&q=&esrc=s&source=web&cd=10&cad=rja&uact=8&ved=0ahUKEwj6xNae0d_YAhUiY98KHejwBPcQFgheMAk&url=http%3A%2F%2Fwww.mdpi.com%2F1420-3049%2F21%2F1%2F75%2Fs1&usg=AOvVaw11fr7ZS00i-2hlOa7d5w8q
DB09204,Clinical trials,https://clinicaltrials.gov/ct2/show/record/NCT02612298?view=results
DB09205,Jstage,https://www.jstage.jst.go.jp/article/jsma1939/45/6/45_6_739/_pdf
DB09209,WHO,http://apps.who.int/iris/bitstream/10665/39030/3/Codeine_1970_eng_part2.pdf
DB09210,electronic Medicines Compendium (eMC): Nootripil Summary of Product Characteristics,https://www.medicines.org.uk/emc/medicine/27470
DB09212,Roxonin,http://www.meppo.com/pdf/drugs/3019-ROXONIN-1440574468.pdf
DB09214,Analgesic properties of dexketoprofen trometamol,https://www.researchgate.net/profile/Jean_Sebastien_Walczak/publication/260947943_Analgesic_properties_of_dexketoprofen_trometamol/links/571a523008aee3ddc568f435/Analgesic-properties-of-dexketoprofen-trometamol.pdf
DB09215,WHO: Droxicam,https://www.whocc.no/atc_ddd_index/?code=M01AC04&showdescription=yes
DB09216,EMA,http://www.ema.europa.eu/docs/en_GB/document_library/Maximum_Residue_Limits_-_Report/2009/11/WC500015620.pdf
DB09219,FAMPH: Bisoxatin Summary of Product Characteristics,https://drive.google.com/open?id=0B2K5buBGjy5rejZjMGRTb0dDTEk
DB09220,UK Medicines and Healthcare products Regulatory Agency (MHRA): Nicorandil Tablets_Scientific Discussion,http://www.mhra.gov.uk/home/groups/par/documents/websiteresources/con105865.pdf
DB09221,Revision of Precautions for Poplaprezinc,https://www.pmda.go.jp/files/000219558.pdf
DB09222,FDA label,http://www.fda.gov/downloads/Biolog...ionatedPlasmaProducts/ucm094006.pdf
DB09223,ChemIDPlus: Blonanserin,https://chem.nlm.nih.gov/chemidplus/rn/132810-10-7
DB09224,Development of orally disintegrating tablets comprising controlled-release multiparticulate beads,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3497912/
DB09225,Zotepine monograph,http://www.drugfuture.com/mt/zotepine.pdf
DB09227,Vasexten (barnidipine hydrochloride modified release capsules) Summary of Product Characteristics,http://mri.cts-mrp.eu/download/NL_H_0199_002_FinalPI_2of3.pdf
DB09229,Researchgate,https://www.researchgate.net/publication/229817671_Aranidipine_MPC-1304_a_New_Dihydropyridine_Calcium_Antagonist_A_Review_of_Its_Antihypertensive_Action
DB09230,Calcium Channel Blocker Poisoning,https://www.uptodate.com/contents/calcium-channel-blocker-poisoning
DB09231,Springer,http://adisinsight.springer.com/drugs/800000001
DB09232,Medfacts,http://factmed.com/study-CILNIDIPINE%20(CILNIDIPINE)-causing-DRUG%20TOXICITY.php
DB09235, CHEMICAL IDENTIFICATION ,http://www.drugfuture.com/toxic/q113-q507.html
DB09236,Lacidipine Summary of Product Characteristics,http://mri.cts-mrp.eu/download/NL_H_2992_002_FinalSPC.pdf
DB09237,The Effects of Amlodipine and (S)-amlodipine on vascular endothelial function in patients with hypertension,https://watermark.silverchair.com/hpt138.pdf?token=AQECAHi208BE49Ooan9kkhW_Ercy7Dm3ZL_9Cf3qfKAc485ysgAAAZwwggGYBgkqhkiG9w0BBwagggGJMIIBhQIBADCCAX4GCSqGSIb3DQEHATAeBglghkgBZQMEAS4wEQQMWHHcRtiftFcpyYmqAgEQgIIBT0TWYsHv8ywPTrYnKynJEmx5qEKIDwxvsFOkDr4vrIe-OjEV0KmvBL1FCgQdlsL2yckevcwhGoNF3bYyCUTZ_C4iIMRJemgHFB_iosQ-ad1Z3Ki_JsZ7fffyVcbfKlKJdmZnlDbi-nKyi4ll4LM_E7ufIqq9UkKHlEnzDf7IdgOgFz8I0S3A9N-QJd0UJ35x5LQEbejftK1P99InfnBKvoJSdkcB99b7RpLk41t9U1YemXlVQEdgV9V-74ACwI9_0HSy17pkaEa4Fg0oiKZjC3FPATnmyjXCN4MMDwbZwjxuQfs9Y-VpTgZMMu_VZATObatFKxj1GLxvQN9rM9uaC-nggedPFPyLAg0p1ozRFYeBvUcFJCQLIEyo-PXpdm6gkNtIT_mHIeJKEheuOqF3w7_6J8L7Cxycc0C9EH5KdPI4iGJn9btf_KKQFwEoQxUH
DB09241,msds,https://www.fishersci.com/shop/msdsproxy?productName=BP117100&productDescription=METHYLENE+BLUE+100G&catNo=BP117-100&vendorId=VN00033897&storeId=10652
DB09242,Electronic Medicines Compedium Physiotens (Moxonidine) Monograph,https://www.medicines.org.uk/emc/medicine/22286
DB09244,Monamine oxide inhibitors,http://www.inchem.org/documents/pims/pharm/pimg025.htm
DB09245,Chemistry ,https://comptox.epa.gov/dashboard/dsstoxdb/results?search=Toloxatone
DB09255,Military trauma research,http://www.dtic.mil/dtic/tr/fulltext/u2/a217721.pdf
DB09256,UFT (uracil/tegafur) capsules_Product information,https://hemonc.org/docs/packageinsert/uraciltegafur.pdf
DB09257,European Medicines Agency (EMA): TEYSUNO (tegafur/gimeracil/oteracil) Summary of Product Characteristics,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001242/WC500104415.pdf
DB09258,Bemiparin sodium,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/bemiparin-sodium
DB09259,FDA orphan list,https://www.fda.gov/downloads/forindustry/developingproductsforrarediseasesconditions/howtoapplyfororphanproductdesignation/ucm162066.xls
DB09265,EMA Lixisenatide Assessment,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Public_assessment_report/human/002445/WC500140449.pdf
DB09266,Electronic Medicines Compendium: Lymphoseek (technetium TC 99M tilmanocept) Monograph,https://www.medicines.org.uk/emc/product/2572/smpc
DB09267,Electronic Medicines Compedium Proteos (strontium ranelate) Monograph,https://www.medicines.org.uk/emc/product/5598/smpc
DB09269,MSDS,http://www.sciencelab.com/msds.php?msdsId=9927390
DB09270,Journal of Health Science,http://jhs.pharm.or.jp/data/55(4)/55_540.pdf
DB09273,Ansimar tablets Product Information,http://oep.com.ph/assets/upload/images/Ansimar_200_mg_tablet_with_new_licensor.pdf
DB09274,Artesunate Product Information,https://extranet.who.int/prequal/sites/default/files/documents/MA051part4v2.pdf
DB09275,FDA Label,http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/050786s012lbl.pdf
DB09276,product info,http://products.sanofi.ca/en/myochrysine.pdf
DB09277,Society of nuclear medicine and molecular imaging,http://snmmi.files.cms-plus.com/Choline%20chloride%20C-11%20(3).pdf
DB05269,World Health Organization Model Formulary2008,http://apps.who.int/medicinedocs/documents/s16879e/s16879e.pdf
DB09280,The Canadian Drug Expert Committee (CDEC): Lumacaftor/Ivacaftor Recommendation,https://www.cadth.ca/sites/default/files/cdr/complete/cdr_complete_SR0379_Kalydeco_Dec-23-14.pdf
DB09281,Sciencedirect,http://www.sciencedirect.com/science/article/pii/B9780080552323620896
DB09282,Clinical Pharmacology of Antianginal Drugs,https://books.google.ca/books?id=nuXrCAAAQBAJ&pg=PA366&lpg=PA366&dq=molsidomine+liver+metabolism&source=bl&ots=qBCXm0vm5D&sig=lxa3AYTHHhiqJe-_8X94eUCSW_0&hl=en&sa=X&ved=0ahUKEwiXzM7rz7fZAhUD5mMKHcS0AmMQ6AEIczAJ#v=onepage&q=esterase&f=false
DB09285,Niflumic acid,http://www.medchemexpress.com/niflumic-acid.html
DB09286,PP232—Acute toxicity profile of pipamperone in overdose: A consecutive case series,https://www.researchgate.net/publication/270941129_PP232-Acute_toxicity_profile_of_pipamperone_in_overdose_A_consecutive_case_series
DB09288,Monograph,https://www.tga.gov.au/sites/default/files/foi-305-1112-1.pdf
DB09289,"The kappa opioid receptor: from addiction to depression, and back",https://www.frontiersin.org/articles/10.3389/fpsyt.2014.00170/full
DB09295,Talniflumate,http://www.drugfuture.com/chemdata/talniflumate.html
DB09296,Dailymed: Technivie,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=85130606-e6a4-cf08-4bac-a460a30b0984
DB09297,"American Association for the Study of Liver Diseases; Infectious Diseases Society of America. HCV guidance. http://hcvguidelines.org. Accessed June 12, 2017.",http://hcvguidelines.org/full-report-view
DB11339,Metafishnet,http://mummichog.org/shuzhao/mfn1.9/humanpngs2/mfn1v9path123.png
DB09311,webmd,http://www.webmd.com/drugs/2/drug-6278/calcium-polycarbophil-oral/details
DB09313,Imaging-related medications: a class overview,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014815/
DB09315,FDA label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2011/017284s012lbl.pdf
DB09316,Monograph,https://www.drugs.com/sfx/thallous-chloride-tl-201-side-effects.html
DB09320,World Health Organization Model Prescribing Information: Drugs Used in Skin Diseases,http://apps.who.int/medicinedocs/en/d/Jh2918e/23.2.html
DB09321,product info,http://www.drugsupdate.com/generic/view/580/Zinc-Oxide
DB09322,DAILYMED,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1a03fe85-fdc9-4847-960f-1fc782d7d493
DB09323,monograph,https://www.drugs.com/cdi/penicillin-g-benzathine-suspension.html
DB09325,DRUGS.COM,https://www.drugs.com/cdi/sodium-fluoride.html
DB09326,article,https://www.ncbi.nlm.nih.gov/books/NBK23075/
DB09327,FDA presentations,https://www.fda.gov/ohrms/dockets/ac/99/slides/3540s1c/sld004.htm
DB09328,Drug Insert Vayarin,http://122.179.130.16/~vayarin/wp-content/uploads/2015/02/vayarin-60ct-outsert-ver-9.pdf
DB09329,Advate Product Monograph,https://www.shirecanada.com/-/media/shire/shireglobal/shirecanada/pdffiles/product%20information/advate-pm-en.pdf
DB09332,Menadione,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+3354
DB09333,Endocrinology association,https://www.thyroid.org/hyperthyroidism/
DB09336,FDA Submission,https://www.fda.gov/downloads/drugs/developmentapprovalprocess/formssubmissionrequirements/drugmasterfilesdmfs/ucm370723.txt
DB09338,Metabolic adaptation of renal carbohydrate metabolism. V.In vivo response of rat renal-tubule gluconeogenesis to different diuretics,https://link.springer.com/article/10.1007/BF00944073
DB09340,Drug dosing in renal insufficiency,https://books.google.ca/books?id=OavnCAAAQBAJ&pg=PA603&lpg=PA603&dq=tyropanoate+sodium+drug+information&source=bl&ots=lgdOlC83fh&sig=hX_ooOrR9qAoQvhVK-AMyJiP4ts&hl=en&sa=X&ved=0ahUKEwi80sKBouDZAhUT2WMKHRnDA3E4ChDoAQg4MAQ#v=onepage&q=tyropanoate%20sodium%20drug%20information&f=false
DB09341,Glucose injection (Viaflex bag) Product information,http://www.medsafe.govt.nz/profs/Datasheet/g/glucoseinjviaflex.pdf
DB09342,Propoxycaine Hydrochloride,http://www.pharmacopeia.cn/v29240/usp29nf24s0_m70480.html
DB09343,EMA.europa,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Public_assessment_report/human/003897/WC500206248.pdf
DB09344,DCP monograph,https://mri.cts-mrp.eu/Human/Downloads/DE_H_3724_001_FinalPI_1of3.pdf
DB09345,Pubchem,https://pubchem.ncbi.nlm.nih.gov/compound/Pramocaine#section=Substances-by-Category
DB09346,Metrizoic Acid,https://www.sciencedirect.com/topics/immunology-and-microbiology/metrizoic-acid
DB09347,Water soluble contrast media,https://pdfs.semanticscholar.org/a628/88f1f574e2d105aa9bd7b7c3a9f91b29b938.pdf
DB09348,Science alert,https://scialert.net/fulltext/?doi=jbs.2013.521.527
DB09350,article,http://npic.orst.edu/factsheets/archive/pbotech.pdf
DB09352,product info,http://reference.medscape.com/drug/paremyd-hydroxyamphetamine-tropicamide-999448
DB09353,MSDS,http://pmep.cce.cornell.edu/profiles/extoxnet/pyrethrins-ziram/sulfur-ext.html
DB09357,ChemIDplus,https://chem.nlm.nih.gov/chemidplus/rn/81-13-0
DB00386,Reserpine-induced Reduction in Norepinephrine Transporter Function Requires Catecholamine Storage Vesicles,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2859979/
DB09372,database ,http://naturaldatabase.therapeuticresearch.com/nd/PrintVersion.aspx?id=217&AspxAutoDetectCookieSupport=1
DB09374,Pubchem,https://pubchem.ncbi.nlm.nih.gov/compound/indocyanine_green
DB09376,ChemIDPlus: Lapyrium Chloride,https://chem.nlm.nih.gov/chemidplus/rn/6272-74-8
DB09379,US Army Annual progress report,http://www.dtic.mil/dtic/tr/fulltext/u2/a021858.pdf
DB09381,article,http://hormonebalance.org/images/documents/Kuhl%2005%20%20Pharm%20Estro%20Progest%20Climacteric_1313155660.pdf
DB09394,inChem,http://www.inchem.org/documents/ukpids/ukpids/ukpid73.htm
DB09470,monograph,http://www.medsafe.govt.nz/Profs/datasheet/d/dblsodiumacetatesol.pdf
DB09398,article,https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/jat/31/8/10.1093/jat/31.8.526/2/31-8-526.pdf?Expires=1486832749&Signature=gYf2KeNoTFpEpHy47hbt2SYABrAEBn0WI6sSBPjBiYq0kJ0FQgtHC80j17QdOaKnplUbk2ATGEeyxIlsStlQyyvA-Zh9qrMJCy6EGfFx02RHJ0swLeZ8Yht2ES0LQBjPD9j3PWH-WEteQC29M94tIng9ps~k9yzkvoSVyM4VRhre8SxPeGiqotS6uaTiqqh1uS7npqKE6Npo6hjTAgRcakyCkPQVTf8jqyJWVXd-9suXIb5ZwKPVIyfE22KmGkB3zkPYOMTaaE8IrkaZ0aNpi1k8D8BSorprJR5mYKh~2fV85QsZUNJNLWDOzA98EZHoks4GeXbJPdA3vKIjj4mzug__&Key-Pair-Id=APKAIUCZBIA4LVPAVW3Q
DB09407,ChemIDplus,https://chem.nlm.nih.gov/chemidplus/rn/7791-18-6
DB09409,TOXNET Magnesium compounds,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+7065
DB09413,Toxnet,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+5046
DB09414,MSDS,http://www.sciencelab.com/msds.php?msdsId=9924689
DB09418,Toxicological Profile For Perchlorates,https://www.atsdr.cdc.gov/toxprofiles/tp162-c3.pdf
DB09419,MedlinePlus: D-xylose absorption,https://medlineplus.gov/ency/article/003606.htm
DB09422,INTRALIPID (soybean oil emulsion) Dailymed drug label information,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b007eb60-e18e-4dbc-bf8d-1a3cf434a722
DB09446,SAFFLOWER OIL - National Library of Medicine HSDB Database - Toxnet - NIH,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+5153
DB09525,ChemIDPlus: Sodium Phosphate,https://chem.nlm.nih.gov/chemidplus/rn/7558-80-7
DB09459,Wikipedia,https://en.wikipedia.org/wiki/Tartaric_acid
DB09460,Pubchem,https://pubchem.ncbi.nlm.nih.gov/compound/sodium_carbonate
DB04077,DAILYMED,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=GLYCERIN
DB09476,Wikipedia,https://en.wikipedia.org/wiki/Sodium_sulfate
DB09479,Daily med,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ee95aa18-9f2f-40eb-9b4c-583bea6f36bf
DB09481,Toxnet,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+211
DB09484,Drug information,https://www.dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c40be43e-3da9-441b-8cde-82a471b94012
DB09490,FDA label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2003/in111med042403LB.pdf
DB09494,FDA OTC ingredients,https://www.fda.gov/downloads/AboutFDA/CentersOffices/CDER/UCM135688.pdf
DB09495,product info,https://www.drugs.com/mmx/avobenzone-octyl-methoxycinnamate-octyl-salicylate-and-oxybenzone.html
DB09496,The Dermatology Review: Octinoxate,http://www.thedermreview.com/octinoxate/
DB09499,database ,http://www.medsafe.govt.nz/profs/Datasheet/d/DBL-SodiumThiosulfateinj.pdf
DB09150,Wikipedia,https://en.wikipedia.org/wiki/Fludeoxyglucose_(18F)
DB09511,product info,https://www.drugcenter.com/drugs/talcum-powder/
DB09512,wikipedia,https://en.wikipedia.org/wiki/Simethicone
DB09516,ECHA: Mequinol ,https://echa.europa.eu/registration-dossier/-/registered-dossier/16005/7/2/2
DB09517,SODIUM FERRIC GLUCONATE COMPLEX IN SUCROSE MONOGRAPH,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fc374c01-f3ed-4920-920b-b19f20fd20a9
DB06369,21-256 Synthetic Human Secretin Pharmacology Review - FDA,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-256_Synthetic%20Human%20Secretin_Pharmr.pdf
DB09534,Wikipedia,https://en.wikipedia.org/wiki/Ecamsule
DB09535,Skin care research,http://www.smartskincare.com/skinprotection/sunblocks/sunblock_octocylene.html
DB09536,Pubchem,https://pubchem.ncbi.nlm.nih.gov/compound/26042#section=Biological-Half-Life
DB09537,article,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2812878/
DB09540,FDA label,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021654s023lbl.pdf
DB09543,Norwegian Food Safety Authority: Methyl salicylate risk review,https://www.mattilsynet.no/kosmetikk/stoffer_i_kosmetikk/risk_profile_methyl_salicylate.9877/binary/Risk%20Profile%20Methyl%20Salicylate
DB09552,CORTISPORIN-TC Otic Suspension (Monarch) with Neomycin and Hydrocortisone,https://www.drugs.com/drp/thonzonium-bromide.html
DB09555,Dexchlorpheniramine monograph,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1950f4d6-7fc2-44cd-9f7d-1359315353fc
DB09563,FDA label,https://www.accessdata.fda.gov/drugsatfda_docs/label/2012/203155s000lbl.pdf
DB09567,ChemIDPlus: Olive Oil,https://chem.nlm.nih.gov/chemidplus/unii/6UYK2W1W1E
DB09568,FDA reports,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205060Orig1s000PharmR.pdf
DB09571,Wikipedia,https://en.wikipedia.org/wiki/Levoamphetamine
DB10076,Dailymed Label: ACTHIB- haemophilus influenzae type b strain 1482 capsular polysaccharide tetanus toxoid conjugate antigen ,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8143d01c-4911-40db-95b2-47f3ebea2a7d
DB10307,CDC: About Rotavirus,https://www.cdc.gov/rotavirus/about/index.html
DB10318,CDC - About Chickenpox,https://www.cdc.gov/chickenpox/about/index.html
DB05902,Drug information,http://ballaratallergyclinic.com.au/public_documents/Sublingual%20Immunotherapy%20for%20House%20Dust%20Mite/(2016)%20ACTAIR%20HOUSE%20DUST%20MITE%20TABLET%20PI.pdf
DB10401,Drug information,http://ballaratallergyclinic.com.au/public_documents/Sublingual%20Immunotherapy%20for%20House%20Dust%20Mite/(2016)%20ACTAIR%20HOUSE%20DUST%20MITE%20TABLET%20PI.pdf
DB10770,Premarket Approval (PMA),https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpma/pma.cfm?id=p000036
DB10771,Excellagen,http://www.empr.com/excellagen/drug/7834/
DB10772,Molecular biology of keratinocyte differentiation.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1567608/
DB10805,CDC - Yellow Fever Vaccine,https://www.cdc.gov/yellowfever/vaccine/index.html
DB10309,Havrix Monograph,http://healthsensetravelclinic.ca/wp-content/uploads/havrix.pdf
DB09520,FDA Monograph: Petrolatum,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f9164696-3128-4712-9276-e1d3e69dfd1b
DB11060,Pediatrics On Call: Polyvinyl Alcohol,https://www.pediatriconcall.com/drugs/polyvinyl-alcohol/1321
DB11062,MSDS,https://www.whatsinproducts.com/files/brands_pdf/1368132770.pdf
DB11063,Evaluation reports of Polysorbates,http://www.fsc.go.jp/english/evaluationreports/foodadditive/polysorbate_report.pdf
DB11064,product info,http://www.cosmeticsinfo.org/ingredient/homosalate-0
DB11065,EMA reports,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Public_assessment_report/human/002070/WC500210680.pdf
DB11066,EMBL-EBI,https://www.ebi.ac.uk/interpro/potm/2003_5/Page1.htm
DB11071,Molecular Targets of Aspirin and Cancer Prevention,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4090734/
DB05748,Electronic Medicines Database: Calgel Teething Gel Monograph,https://www.medicines.org.uk/emc/product/259/smpc
DB11074,Dimethicone,https://www.ewg.org/skindeep/ingredient/702011/DIMETHICONE/#.WrLbYrYZN-U
DB11075,Hydroxypropyl methyl cellulose,http://www.lookchem.com/Hydroxypropyl-methyl-cellulose/
DB11077,The different faces of poly(ethylene glycol),http://www.pnas.org/content/pnas/94/16/8378.full.pdf
DB11079,Health Canada: Triethanolamine Salicylate (Trolamine) Label,https://www.canada.ca/en/health-canada/services/drugs-health-products/drug-products/applications-submissions/guidance-documents/nonprescription-drugs-labelling-standards/triethanolamine-salicylate-trolamine.html
DB11081,ALUMINUM CHLORIDE - National Library of Medicine HSDB ... - Toxnet,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/a?dbs+hsdb:@term+@DOCNO+607
DB11082,product info,https://www.drugs.com/cdi/coal-tar-ointment.html
DB11085,INCHEM: Resorcinol Profile,http://www.inchem.org/documents/cicads/cicads/cicad71.htm#8.10
DB11089,Docusate sodium Drug Summary,http://www.pdr.net/drug-summary/Colace-Capsules-docusate-sodium-1023
DB11090,Dietary nitrite and nitrate: a review of potential mechanisms of cardiovascular benefits,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3489477/
DB11091,Chemical Summary for Hydrogen Peroxide - SSWM,https://www.sswm.info/sites/default/files/reference_attachments/OAK%20RIDGE%20NATIONAL%20LABORATORY%201995%20Chemical%20Summary%20of%20Hydrogen%20Peroxide.pdf
DB11093,HSDB: Calcium Compounds,https://toxnet.nlm.nih.gov/cgi-bin/sis/search2/r?dbs+hsdb:@term+@DOCNO+6931
